file,chapter,title,words,hrefs,images,figures,code_blocks,callout_count,flags,changes
part-9-manipulation-locomotion-and-embodied-skills/module-42-robotic-manipulation/section-42.6.html,Chapter 42: Robotic Manipulation,Section 42.6: Failure detection and recovery,1413,19,0,1,1,14,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-42-robotic-manipulation/section-42.7.html,Chapter 42: Robotic Manipulation,"Section 42.7: Mobile Manipulation: Base, Arm, Perception, And Recovery",1279,18,1,2,1,12,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-43-grasping-and-dexterous-manipulation/section-43.1.html,Chapter 43: Grasping and Dexterous Manipulation,Section 43.1: Grasp synthesis: analytic and learned (Dex-Net lineage),1523,19,1,2,1,14,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-43-grasping-and-dexterous-manipulation/section-43.2.html,Chapter 43: Grasping and Dexterous Manipulation,Section 43.2: Parallel-jaw vs. multi-finger hands,1473,19,1,2,1,14,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-43-grasping-and-dexterous-manipulation/section-43.3.html,Chapter 43: Grasping and Dexterous Manipulation,Section 43.3: In-hand manipulation and reorientation,1478,19,1,2,1,14,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-43-grasping-and-dexterous-manipulation/section-43.4.html,Chapter 43: Grasping and Dexterous Manipulation,Section 43.4: Dexterous RL with demonstrations,1417,19,1,2,1,14,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-43-grasping-and-dexterous-manipulation/section-43.5.html,Chapter 43: Grasping and Dexterous Manipulation,Section 43.5: Sim-to-real for dexterity,1453,19,1,2,1,14,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-44-tactile-and-visuo-tactile-learning/section-44.1.html,Chapter 44: Tactile and Visuo-Tactile Learning,Section 44.1: Why touch matters for contact-rich tasks,1525,19,1,2,1,14,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-44-tactile-and-visuo-tactile-learning/section-44.2.html,Chapter 44: Tactile and Visuo-Tactile Learning,"Section 44.2: Vision-based tactile sensors (GelSight, DIGIT)",1482,19,1,2,1,14,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-44-tactile-and-visuo-tactile-learning/section-44.3.html,Chapter 44: Tactile and Visuo-Tactile Learning,"Section 44.3: Simulating touch (e.g., tactile sim in Isaac)",1498,19,1,2,1,14,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-44-tactile-and-visuo-tactile-learning/section-44.4.html,Chapter 44: Tactile and Visuo-Tactile Learning,Section 44.4: Visuo-tactile pretraining and policies,1468,19,1,2,1,14,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-44-tactile-and-visuo-tactile-learning/section-44.5.html,Chapter 44: Tactile and Visuo-Tactile Learning,Section 44.5: Combining vision and touch,1454,19,1,2,1,14,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-45-locomotion-and-mobility/section-45.1.html,Chapter 45: Locomotion and Mobility,"Section 45.1: Wheeled, legged, and hybrid robots",1445,19,1,2,1,14,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-45-locomotion-and-mobility/section-45.2.html,Chapter 45: Locomotion and Mobility,"Section 45.2: Balance, stability, and gait",1436,19,1,2,1,14,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-45-locomotion-and-mobility/section-45.3.html,Chapter 45: Locomotion and Mobility,Section 45.3: Learning locomotion with massively parallel RL,1469,19,1,2,1,14,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-45-locomotion-and-mobility/section-45.4.html,Chapter 45: Locomotion and Mobility,"Section 45.4: Terrain adaptation, parkour, and rapid motor adaptation",1498,19,1,2,1,14,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-45-locomotion-and-mobility/section-45.5.html,Chapter 45: Locomotion and Mobility,Section 45.5: Energy efficiency; sim-to-real and safety in locomotion,1545,19,1,2,1,14,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-46-humanoid-robots-and-whole-body-control/section-46.1.html,Chapter 46: Humanoid Robots and Whole-Body Control,"Section 46.1: Why humanoids became the focus (data, morphology, hardware cost)",1586,19,1,2,1,14,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-46-humanoid-robots-and-whole-body-control/section-46.2.html,Chapter 46: Humanoid Robots and Whole-Body Control,"Section 46.2: Platforms: Unitree G1/H1, Figure, Optimus, 1X, electric Atlas, Apptronik",1563,19,1,2,1,14,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-46-humanoid-robots-and-whole-body-control/section-46.3.html,Chapter 46: Humanoid Robots and Whole-Body Control,Section 46.3: Whole-body and operational-space control,1509,19,1,2,1,14,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-46-humanoid-robots-and-whole-body-control/section-46.4.html,Chapter 46: Humanoid Robots and Whole-Body Control,"Section 46.4: Learning from humans: HumanPlus, OmniH2O/HOVER, motion retargeting",1538,19,1,2,1,14,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-46-humanoid-robots-and-whole-body-control/section-46.5.html,Chapter 46: Humanoid Robots and Whole-Body Control,Section 46.5: Teleoperation for humanoids,1439,19,1,2,1,14,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-46-humanoid-robots-and-whole-body-control/section-46.6.html,Chapter 46: Humanoid Robots and Whole-Body Control,Section 46.6: Dual-system humanoid foundation models (tie-back to Ch. 35),1550,19,0,1,1,14,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-46-humanoid-robots-and-whole-body-control/section-46.7.html,Chapter 46: Humanoid Robots and Whole-Body Control,Section 46.7: Safety for human-scale robots,1469,19,0,1,1,14,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-46-humanoid-robots-and-whole-body-control/section-46.8.html,Chapter 46: Humanoid Robots and Whole-Body Control,Section 46.8: Advanced humanoid dynamics and contact mechanics,1213,16,1,1,1,12,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-46-humanoid-robots-and-whole-body-control/section-46.9.html,Chapter 46: Humanoid Robots and Whole-Body Control,Section 46.9: Boston Dynamics-style loco-manipulation research track,1002,17,1,1,1,11,short-section,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-47-drones-and-aerial-embodied-ai/section-47.1.html,Chapter 47: Drones and Aerial Embodied AI,Section 47.1: Why aerial agents are special,1454,19,1,2,1,14,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-47-drones-and-aerial-embodied-ai/section-47.2.html,Chapter 47: Drones and Aerial Embodied AI,Section 47.2: Flight dynamics intuition,1392,19,1,2,1,14,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-47-drones-and-aerial-embodied-ai/section-47.3.html,Chapter 47: Drones and Aerial Embodied AI,"Section 47.3: Perception, navigation, and obstacle avoidance",1455,19,1,2,1,14,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-47-drones-and-aerial-embodied-ai/section-47.4.html,Chapter 47: Drones and Aerial Embodied AI,Section 47.4: Coverage and inspection; multi-drone coordination,1491,19,1,2,1,14,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-47-drones-and-aerial-embodied-ai/section-47.5.html,Chapter 47: Drones and Aerial Embodied AI,"Section 47.5: Safety, regulation, and simulation for aerial agents",1502,19,1,2,1,14,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-47-drones-and-aerial-embodied-ai/section-47.6.html,Chapter 47: Drones and Aerial Embodied AI,Section 47.6: Quadrotor dynamics and flight control,956,18,1,1,1,12,short-section,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-47-drones-and-aerial-embodied-ai/section-47.7.html,Chapter 47: Drones and Aerial Embodied AI,Section 47.7: Trajectory generation and GPS-denied missions,942,19,1,1,1,11,short-section,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-47-drones-and-aerial-embodied-ai/section-47.8.html,Chapter 47: Drones and Aerial Embodied AI,"Section 47.8: PX4 To Hardware: SITL, HITL, Logs, And Flight-Test Evidence",1331,18,1,2,1,12,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-48-autonomous-driving-as-embodied-ai/section-48.1.html,Chapter 48: Autonomous Driving as Embodied AI,"Section 48.1: Driving as perception, prediction, planning, control",1478,19,1,2,1,14,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-48-autonomous-driving-as-embodied-ai/section-48.2.html,Chapter 48: Autonomous Driving as Embodied AI,Section 48.2: Sensors and sensor fusion in AVs,1506,19,1,2,1,14,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-48-autonomous-driving-as-embodied-ai/section-48.3.html,Chapter 48: Autonomous Driving as Embodied AI,"Section 48.3: Detection, lane and behavior prediction",1462,19,1,2,1,14,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-48-autonomous-driving-as-embodied-ai/section-48.4.html,Chapter 48: Autonomous Driving as Embodied AI,Section 48.4: Route and local planning,1443,19,1,2,1,14,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-48-autonomous-driving-as-embodied-ai/section-48.5.html,Chapter 48: Autonomous Driving as Embodied AI,Section 48.5: End-to-end and world-model driving,1542,19,1,2,1,14,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-48-autonomous-driving-as-embodied-ai/section-48.6.html,Chapter 48: Autonomous Driving as Embodied AI,Section 48.6: Scenario testing and safety cases,1463,19,0,1,1,14,,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-48-autonomous-driving-as-embodied-ai/section-48.7.html,Chapter 48: Autonomous Driving as Embodied AI,"Section 48.7: Vehicle kinematics, dynamics, and control",900,18,1,1,1,11,short-section,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-48-autonomous-driving-as-embodied-ai/section-48.8.html,Chapter 48: Autonomous Driving as Embodied AI,"Section 48.8: Route, behavior, and scenario-based planning",944,19,1,1,1,11,short-section,added reader-pathway callout; added memory-hook fun-note callout
part-9-manipulation-locomotion-and-embodied-skills/module-48-autonomous-driving-as-embodied-ai/section-48.9.html,Chapter 48: Autonomous Driving as Embodied AI,Section 48.9: Closed-Loop Driving Evaluation And Safety Assurance,1326,19,1,2,1,12,,added reader-pathway callout; added memory-hook fun-note callout
